
2,61,1,31,514,25,47
2,61,2,189,426,14,32
2,61,3,199,427,11,30
2,61,4,220,419,12,32
2,61,5,212,428,13,35
2,61,6,245,425,21,36
2,61,7,386,358,11,35
2,61,8,398,357,10,36
2,61,9,406,363,12,32
2,61,10,420,363,10,31
2,61,11,716,481,20,33
2,62,1,35,514,19,50
2,62,2,193,428,10,34
2,62,3,202,427,15,35
2,62,4,214,433,11,32
2,62,5,220,425,14,30
2,62,6,247,426,17,37
2,62,7,383,363,12,28
2,62,8,394,363,8,30
2,62,9,401,363,9,30
2,62,10,407,364,11,31
2,62,11,420,362,13,35
2,62,12,719,479,15,29
2,64,1,42,515,21,47
2,64,2,195,428,20,37
2,64,3,213,429,14,34
2,64,4,223,426,16,32
2,64,5,253,423,23,37
2,64,6,382,362,12,31
2,64,7,389,362,13,36
2,64,8,397,364,13,30
2,64,9,408,363,11,31
2,64,10,419,363,11,32
2,64,11,714,483,17,29
2,65,1,45,516,23,46
2,65,2,199,429,14,36
2,65,3,213,428,14,36
2,65,4,223,426,15,35
2,65,5,252,426,19,36
2,65,6,382,364,12,33
2,65,7,391,361,11,35
2,65,8,398,362,12,31
2,65,9,408,361,10,30
2,65,10,418,363,12,29
2,65,11,713,478,17,33
2,66,1,45,517,24,44
2,66,2,196,430,21,35
2,66,3,215,430,19,33
2,66,4,223,426,15,30
2,66,5,255,427,15,32
2,66,6,380,364,13,28
2,66,7,390,364,13,25
2,66,8,399,362,12,29
2,66,9,407,362,14,30
2,66,10,420,362,12,30
2,66,11,714,477,14,30
2,67,1,47,517,24,44
2,67,2,202,432,14,35
2,67,3,214,431,14,35
2,67,4,229,428,14,31
2,67,5,256,427,17,33
2,67,6,380,364,13,30
2,67,7,389,361,11,30
2,67,8,397,361,11,32
2,67,9,409,363,12,28
2,67,10,423,361,14,29
2,67,11,708,477,19,31
2,68,1,53,518,20,42
2,68,2,203,432,13,34
2,68,3,212,427,15,36
2,68,4,226,426,16,32
2,68,5,256,427,18,32
2,68,6,379,364,11,27
2,68,7,389,362,11,32
2,68,8,396,363,11,29
2,68,9,410,362,13,30
2,68,10,424,360,9,32
2,68,11,710,475,17,30
2,69,1,59,517,17,43
2,69,2,207,434,12,33
2,69,3,213,430,13,32
2,69,4,230,427,13,34
2,69,5,258,428,18,31
2,69,6,380,364,13,29
2,69,7,388,363,11,31
2,69,8,396,363,11,32
2,69,9,412,364,13,28
2,69,10,425,362,11,28
2,69,11,707,475,18,33
2,70,1,59,520,21,43
2,70,2,205,430,11,31
2,70,3,212,433,13,31
2,70,4,232,428,13,29
2,70,5,258,425,17,34
2,70,6,379,367,11,29
2,70,7,387,365,9,31
2,70,8,395,363,11,30
2,70,9,413,364,12,24
2,70,10,426,362,11,25
2,70,11,709,475,15,32
2,71,1,61,519,23,45
2,71,2,201,429,12,36
2,71,3,212,430,12,36
2,71,4,230,426,14,30
2,71,5,259,424,16,35
2,71,6,377,363,14,33
2,71,7,387,365,10,33
2,71,8,396,364,11,31
2,71,9,415,364,11,27
2,71,10,426,361,12,29
2,71,11,710,475,15,31
2,72,1,66,521,18,43
2,72,2,202,428,15,34
2,72,3,214,434,15,34
2,72,4,232,429,14,32
2,72,5,259,425,18,33
2,72,6,377,363,12,31
2,72,7,385,366,11,32
2,72,8,395,365,14,31
2,72,9,415,363,11,28
2,72,10,427,361,12,27
2,72,11,705,473,15,31
2,73,1,71,516,17,44
2,73,2,203,429,14,34
2,73,3,214,428,15,36
2,73,4,235,428,12,30
2,73,5,263,426,15,32
2,73,6,377,367,11,28
2,73,7,386,366,11,32
2,73,8,394,362,13,32
2,73,9,416,363,13,28
2,73,10,429,358,13,25
2,73,11,705,473,15,29
2,74,1,72,516,17,42
2,74,2,202,427,13,34
2,74,3,215,432,16,34
2,74,4,237,427,15,33
2,74,5,264,423,14,33
2,74,6,378,369,10,24
2,74,7,387,370,9,25
2,74,8,395,369,11,28
2,74,9,417,362,11,26
2,74,10,429,359,13,26
2,74,11,704,472,16,30
2,75,1,75,518,19,41
2,75,2,203,428,12,28
2,75,3,217,434,17,32
2,75,4,238,429,15,33
2,75,5,262,424,18,33
2,75,6,378,366,11,30
2,75,7,386,365,12,32
2,75,8,395,367,10,30
2,75,9,416,362,13,28
2,75,10,431,361,12,22
2,75,11,702,472,18,32
2,76,1,77,519,19,43
2,76,2,202,428,13,33
2,76,3,213,429,11,32
2,76,4,225,435,12,32
2,76,5,240,432,15,28
2,76,6,264,423,16,32
2,76,7,376,367,11,27
2,76,8,386,366,11,29
2,76,9,395,369,11,26
2,76,10,417,361,11,27
2,76,11,432,358,12,24
2,76,12,701,471,17,31
2,77,1,80,517,19,42
2,77,2,203,429,12,32
2,77,3,215,427,11,34
2,77,4,227,434,13,33
2,77,5,241,429,14,31
2,77,6,264,422,18,34
2,77,7,375,366,12,31
2,77,8,384,369,12,30
2,77,9,394,368,14,30
2,77,10,418,361,14,28
2,77,11,433,358,10,26
2,77,12,701,470,17,34
2,78,1,85,518,19,41
2,78,2,203,429,11,32
2,78,3,214,430,11,33
2,78,4,227,435,16,31
2,78,5,242,429,14,30
2,78,6,266,424,17,29
2,78,7,377,367,10,29
2,78,8,384,369,11,29
2,78,9,393,369,11,28
2,78,10,421,361,11,29
2,78,11,700,467,16,34
2,80,1,90,517,20,42
2,80,2,202,432,12,26
2,80,3,213,433,13,28
2,80,4,230,437,18,33
2,80,5,247,428,12,33
2,80,6,269,422,16,32
2,80,7,373,369,12,29
2,80,8,384,369,12,31
2,80,9,394,368,12,28
2,80,10,420,359,12,32
2,80,11,697,468,16,33
2,81,1,93,519,18,39
2,81,2,202,430,14,31
2,81,3,214,430,14,32
2,81,4,237,437,15,31
2,81,5,248,428,14,34
2,81,6,268,422,18,31
2,81,7,374,368,11,31
2,81,8,383,366,11,31
2,81,9,392,366,13,32
2,81,10,423,360,12,29
2,81,11,441,357,14,28
2,81,12,695,467,18,32
2,82,1,98,517,17,43
2,82,2,202,429,12,33
2,82,3,213,430,12,32
2,82,4,237,436,15,33
2,82,5,251,429,13,31
2,82,6,269,420,18,33
2,82,7,374,369,12,30
2,82,8,384,367,10,34
2,82,9,394,368,13,27
2,82,10,424,360,11,27
2,82,11,442,357,12,22
2,82,12,696,466,15,29













