2,67,1,47.00000,517.00000,24.00000,44.00000,-78.70306,121.63647
2,67,2,202.00000,432.00000,14.00000,35.00000,47.19015,-126.63380
2,67,3,214.00000,431.00000,14.00000,35.00000,57.97377,-128.69688
2,67,4,229.00000,428.00000,14.00000,31.00000,73.40286,-151.57932
2,67,5,256.00000,427.00000,17.00000,33.00000,98.61230,-144.70714
2,67,6,380.00000,364.00000,13.00000,30.00000,261.11579,-410.47714
2,67,7,389.00000,361.00000,11.00000,30.00000,272.81779,-424.88640
2,67,8,397.00000,361.00000,11.00000,32.00000,279.73797,-413.79960
2,67,9,409.00000,363.00000,12.00000,28.00000,295.67458,-422.66424
2,67,10,423.00000,361.00000,14.00000,29.00000,313.56436,-426.19459
2,67,11,708.00000,477.00000,19.00000,31.00000,461.61443,64.22027
2,68,1,53.00000,518.00000,20.00000,42.00000,-75.93055,119.76216
2,68,2,203.00000,432.00000,13.00000,34.00000,47.88585,-130.02594
2,68,3,212.00000,427.00000,15.00000,36.00000,57.50259,-139.31935
2,68,4,226.00000,426.00000,16.00000,32.00000,71.93343,-155.39462
2,68,5,256.00000,427.00000,18.00000,32.00000,99.44869,-148.21839
2,68,6,379.00000,364.00000,11.00000,27.00000,261.70833,-425.96647
2,68,7,389.00000,362.00000,11.00000,32.00000,269.92630,-409.60598
2,68,8,396.00000,363.00000,11.00000,29.00000,279.61737,-419.00391
2,68,9,410.00000,362.00000,13.00000,30.00000,296.30849,-417.37192
2,68,10,424.00000,360.00000,9.00000,32.00000,309.70411,-416.06215
2,68,11,710.00000,475.00000,17.00000,30.00000,466.02019,55.70359
2,69,1,59.00000,517.00000,17.00000,43.00000,-72.77612,120.27050
2,69,2,207.00000,434.00000,12.00000,33.00000,50.68787,-126.17166
2,69,3,213.00000,430.00000,13.00000,32.00000,57.78722,-142.83522
2,69,4,230.00000,427.00000,13.00000,34.00000,73.20165,-144.40372
2,69,5,258.00000,428.00000,18.00000,31.00000,101.25039,-147.98590
2,69,6,380.00000,364.00000,13.00000,29.00000,262.04785,-415.53904
2,69,7,388.00000,363.00000,11.00000,31.00000,268.82408,-409.71497
2,69,8,396.00000,363.00000,11.00000,32.00000,276.67337,-403.80526
2,69,9,412.00000,364.00000,13.00000,28.00000,298.53845,-417.15388
2,69,10,425.00000,362.00000,11.00000,28.00000,314.12693,-426.14021
2,69,11,707.00000,475.00000,18.00000,33.00000,460.30586,64.02880
2,70,1,59.00000,520.00000,21.00000,43.00000,-71.32660,127.44681
2,70,2,205.00000,430.00000,11.00000,31.00000,50.08414,-147.40488
2,70,3,212.00000,433.00000,13.00000,31.00000,56.33728,-135.93553
2,70,4,232.00000,428.00000,13.00000,29.00000,76.30634,-158.47657
2,70,5,258.00000,425.00000,17.00000,34.00000,100.79990,-148.04404
2,70,6,379.00000,367.00000,11.00000,29.00000,257.08055,-400.65854
2,70,7,387.00000,365.00000,9.00000,31.00000,264.73978,-399.89288
2,70,8,395.00000,363.00000,11.00000,30.00000,277.52306,-414.01739
2,70,9,413.00000,364.00000,12.00000,24.00000,303.33828,-437.79975
2,70,10,426.00000,362.00000,11.00000,25.00000,318.59058,-441.70455
2,70,11,709.00000,475.00000,15.00000,32.00000,461.91038,61.22398
2,71,1,61.00000,519.00000,23.00000,45.00000,-69.22210,130.08492
2,71,2,201.00000,429.00000,12.00000,36.00000,45.95040,-133.78037
2,71,3,212.00000,430.00000,12.00000,36.00000,55.34000,-129.04387
2,71,4,230.00000,426.00000,14.00000,30.00000,75.28703,-162.26862
2,71,5,259.00000,424.00000,16.00000,35.00000,101.25039,-147.98590
2,71,6,377.00000,363.00000,14.00000,33.00000,256.53394,-400.71319
2,71,7,387.00000,365.00000,10.00000,33.00000,263.42482,-389.91179
2,71,8,396.00000,364.00000,11.00000,31.00000,276.67337,-403.80526
2,71,9,415.00000,364.00000,11.00000,27.00000,301.82582,-422.06621
2,71,10,426.00000,361.00000,12.00000,29.00000,315.81503,-425.97703
2,71,11,710.00000,475.00000,15.00000,31.00000,463.96050,58.47021
2,72,1,66.00000,521.00000,18.00000,43.00000,-67.48053,130.36735
2,72,2,202.00000,428.00000,15.00000,34.00000,48.93255,-143.98819
2,72,3,214.00000,434.00000,15.00000,34.00000,57.84722,-121.75389
2,72,4,232.00000,429.00000,14.00000,32.00000,75.43063,-144.11435
2,72,5,259.00000,425.00000,18.00000,33.00000,102.54711,-151.45633
2,72,6,377.00000,363.00000,12.00000,31.00000,257.26639,-410.85776
2,72,7,385.00000,366.00000,11.00000,32.00000,261.79195,-390.07678
2,72,8,395.00000,365.00000,14.00000,31.00000,276.25209,-398.74204
2,72,9,415.00000,363.00000,11.00000,28.00000,301.82582,-422.06621
2,72,10,427.00000,361.00000,12.00000,27.00000,319.17009,-436.28724
2,72,11,705.00000,473.00000,15.00000,31.00000,461.92583,52.03002
2,73,1,71.00000,516.00000,17.00000,44.00000,-64.35357,121.62781
2,73,2,203.00000,429.00000,14.00000,34.00000,49.11031,-140.41536
2,73,3,214.00000,428.00000,15.00000,36.00000,58.98384,-135.58888
2,73,4,235.00000,428.00000,12.00000,30.00000,78.21963,-154.58593
2,73,5,263.00000,426.00000,15.00000,32.00000,104.80616,-151.16571
2,73,6,377.00000,367.00000,11.00000,28.00000,255.80301,-405.88025
2,73,7,386.00000,366.00000,11.00000,32.00000,262.88046,-389.96679
2,73,8,394.00000,362.00000,13.00000,32.00000,276.54504,-408.95154
2,73,9,416.00000,363.00000,13.00000,28.00000,304.06463,-421.84855
2,73,10,429.00000,358.00000,13.00000,25.00000,327.73616,-462.61099
2,73,11,705.00000,473.00000,15.00000,29.00000,464.29339,46.17577
2,74,1,72.00000,516.00000,17.00000,42.00000,-63.65314,117.06420
2,74,2,202.00000,427.00000,13.00000,34.00000,48.31068,-147.63511
2,74,3,215.00000,432.00000,16.00000,34.00000,59.73045,-128.46544
2,74,4,237.00000,427.00000,15.00000,33.00000,80.67915,-147.02825
2,74,5,264.00000,423.00000,14.00000,33.00000,106.06830,-158.33320
2,74,6,378.00000,369.00000,10.00000,24.00000,258.18700,-415.91867
2,74,7,387.00000,370.00000,9.00000,25.00000,265.67741,-404.89851
2,74,8,395.00000,369.00000,11.00000,28.00000,273.64438,-393.92705
2,74,9,417.00000,362.00000,11.00000,26.00000,307.29125,-437.42210
2,74,10,429.00000,359.00000,13.00000,26.00000,325.42245,-451.87877
2,74,11,704.00000,472.00000,16.00000,30.00000,463.85133,46.11194
2,75,1,75.00000,518.00000,19.00000,41.00000,-60.83528,119.86026
2,75,2,203.00000,428.00000,12.00000,28.00000,50.09146,-165.48989
2,75,3,217.00000,434.00000,17.00000,32.00000,61.92725,-128.17602
2,75,4,238.00000,429.00000,15.00000,33.00000,80.88954,-139.82705
2,75,5,262.00000,424.00000,18.00000,33.00000,105.66223,-154.71172
2,75,6,378.00000,366.00000,11.00000,30.00000,255.98739,-400.76782
2,75,7,386.00000,365.00000,12.00000,32.00000,264.35343,-394.86085
2,75,8,395.00000,367.00000,10.00000,30.00000,273.09735,-393.98203
2,75,9,416.00000,362.00000,13.00000,28.00000,305.13390,-427.00950
2,75,10,431.00000,361.00000,12.00000,22.00000,329.46296,-462.45097
2,75,11,702.00000,472.00000,18.00000,32.00000,460.60607,51.83859
2,76,1,77.00000,519.00000,19.00000,43.00000,-59.44697,127.06183
2,76,2,202.00000,428.00000,13.00000,33.00000,48.31068,-147.63511
2,76,3,213.00000,429.00000,11.00000,32.00000,57.18483,-146.48305
2,76,4,225.00000,435.00000,12.00000,32.00000,66.46067,-124.08764
2,76,5,240.00000,432.00000,15.00000,28.00000,83.36467,-146.68066
2,76,6,264.00000,423.00000,16.00000,32.00000,107.38701,-161.85610
2,76,7,376.00000,367.00000,11.00000,27.00000,255.61761,-411.02078
2,76,8,386.00000,366.00000,11.00000,29.00000,265.67741,-404.89851
2,76,9,395.00000,369.00000,11.00000,26.00000,275.57261,-403.91470
2,76,10,417.00000,361.00000,11.00000,27.00000,307.29125,-437.42210
2,76,11,432.00000,358.00000,12.00000,24.00000,331.79070,-467.75930
2,76,12,701.00000,471.00000,17.00000,31.00000,461.64168,45.79286
2,77,1,80.00000,517.00000,19.00000,42.00000,-57.31184,120.42717
2,77,2,203.00000,429.00000,12.00000,32.00000,48.75398,-147.57756
2,77,3,215.00000,427.00000,11.00000,34.00000,58.96173,-146.25237
2,77,4,227.00000,434.00000,13.00000,33.00000,68.65563,-123.79762
2,77,5,241.00000,429.00000,14.00000,31.00000,83.81241,-146.62271
2,77,6,264.00000,422.00000,18.00000,34.00000,107.88538,-158.10089
2,77,7,375.00000,366.00000,12.00000,31.00000,252.35708,-396.06656
2,77,8,384.00000,369.00000,12.00000,30.00000,260.33079,-385.21121
2,77,9,394.00000,368.00000,14.00000,30.00000,273.23397,-388.92064
2,77,10,418.00000,361.00000,14.00000,28.00000,309.02643,-431.92987
2,77,11,433.00000,358.00000,10.00000,26.00000,329.44533,-456.96138
2,77,12,701.00000,470.00000,17.00000,34.00000,459.28668,51.64722
2,78,1,85.00000,518.00000,19.00000,41.00000,-53.78566,120.99451
2,78,2,203.00000,429.00000,11.00000,32.00000,48.31068,-147.63511
2,78,3,214.00000,430.00000,11.00000,33.00000,57.50259,-139.31935
2,78,4,227.00000,435.00000,16.00000,31.00000,70.28469,-127.07495
2,78,5,242.00000,429.00000,14.00000,30.00000,85.06036,-150.07505
2,78,6,266.00000,424.00000,17.00000,29.00000,110.50225,-168.89725
2,78,7,377.00000,367.00000,10.00000,29.00000,254.34814,-400.93169
2,78,8,384.00000,369.00000,11.00000,29.00000,260.70369,-390.18674
2,78,9,393.00000,369.00000,11.00000,28.00000,271.45662,-394.14694
2,78,10,421.00000,361.00000,11.00000,29.00000,309.62827,-426.57506
2,78,11,700.00000,467.00000,16.00000,34.00000,461.49870,42.65444
2,80,1,90.00000,517.00000,20.00000,42.00000,-49.90369,121.61910
2,80,2,202.00000,432.00000,12.00000,26.00000,48.65968,-158.38867
2,80,3,213.00000,433.00000,13.00000,28.00000,58.07319,-146.36772
2,80,4,230.00000,437.00000,18.00000,33.00000,72.53731,-112.90034
2,80,5,247.00000,428.00000,12.00000,33.00000,87.93290,-142.49128
2,80,6,269.00000,422.00000,16.00000,32.00000,112.36659,-164.93246
2,80,7,373.00000,369.00000,12.00000,29.00000,249.29214,-391.33980
2,80,8,384.00000,369.00000,12.00000,31.00000,259.41897,-380.31840
2,80,9,394.00000,368.00000,12.00000,28.00000,274.05709,-398.96147
2,80,10,420.00000,359.00000,12.00000,32.00000,307.98510,-421.46740
2,80,11,697.00000,468.00000,16.00000,33.00000,458.84288,42.27181
2,81,1,93.00000,519.00000,18.00000,39.00000,-48.46342,119.50421
2,81,2,202.00000,430.00000,14.00000,31.00000,48.75398,-147.57756
2,81,3,214.00000,430.00000,14.00000,32.00000,59.11689,-142.66208
2,81,4,237.00000,437.00000,15.00000,31.00000,77.99600,-119.08407
2,81,5,248.00000,428.00000,14.00000,34.00000,89.35979,-138.72413
2,81,6,268.00000,422.00000,18.00000,31.00000,112.79212,-168.60724
2,81,7,374.00000,368.00000,11.00000,31.00000,248.95126,-386.36711
2,81,8,383.00000,366.00000,11.00000,31.00000,260.53308,-395.24482
2,81,9,392.00000,366.00000,13.00000,32.00000,270.50715,-389.19617
2,81,10,423.00000,360.00000,12.00000,29.00000,313.53714,-431.49639
2,81,11,441.00000,357.00000,14.00000,28.00000,339.74288,-450.53517
2,81,12,695.00000,467.00000,18.00000,32.00000,460.32173,36.20999
2,82,1,98.00000,517.00000,17.00000,43.00000,-45.34540,124.69102
2,82,2,202.00000,429.00000,12.00000,33.00000,47.60583,-144.16095
2,82,3,213.00000,430.00000,12.00000,32.00000,57.34408,-142.89292
2,82,4,237.00000,436.00000,15.00000,33.00000,77.66764,-115.66422
2,82,5,251.00000,429.00000,13.00000,31.00000,92.32775,-145.52056
2,82,6,269.00000,420.00000,18.00000,33.00000,113.70839,-168.49120
2,82,7,374.00000,369.00000,12.00000,30.00000,249.49252,-386.31213
2,82,8,384.00000,367.00000,10.00000,34.00000,257.43363,-375.56381
2,82,9,394.00000,368.00000,13.00000,27.00000,275.57261,-403.91470
2,82,10,424.00000,360.00000,11.00000,27.00000,316.31953,-441.92023
2,82,11,442.00000,357.00000,12.00000,22.00000,347.03785,-483.14587
2,82,12,696.00000,466.00000,15.00000,29.00000,464.66544,24.11456
