-1.4654,2.4101
-1.4614,2.4101
-1.4574,2.4101
-1.4534,2.4101
-1.4495,2.4101
-1.4455,2.4101
-1.4415,2.4101
-1.4375,2.4101
-1.4335,2.4101
-1.4295,2.4101
-1.4255,2.4101
-1.4215,2.4101
-1.4175,2.4101
-1.4135,2.4101
-1.4095,2.4101
-1.4055,2.4101
-1.4015,2.4101
-1.3975,2.4101
-1.3935,2.4101
-1.3896,2.4101
-1.3856,2.4101
-1.3816,2.4101
-1.3776,2.4101
-1.3736,2.4101
-1.3696,2.4101
-1.3656,2.4101
-1.3616,2.4101
-1.3576,2.4101
-1.3536,2.4101
-1.3496,2.4101
-1.3456,2.4101
-1.3416,2.4101
-1.3376,2.4101
-1.3337,2.4101
-1.3297,2.4101
-1.3257,2.4101
-1.3217,2.4101
-1.3177,2.4101
-1.3137,2.4101
-1.3097,2.4101
-1.3057,2.4101
-1.3017,2.4101
-1.2977,2.4101
-1.2937,2.4101
-1.2897,2.4101
-1.2857,2.4101
-1.2817,2.4101
-1.2778,2.4101
-1.2738,2.4101
-1.2698,2.4101
-1.2658,2.4101
-1.2618,2.4101
-1.2578,2.4101
-1.2538,2.4101
-1.2498,2.4101
-1.2458,2.4101
-1.2418,2.4101
-1.2378,2.4101
-1.2338,2.4101
-1.2298,2.4101
-1.2258,2.4101
-1.2219,2.4101
-1.2179,2.4101
-1.2139,2.4101
-1.2099,2.4101
-1.2059,2.4101
-1.2019,2.4101
-1.1979,2.4101
-1.1939,2.4101
-1.1899,2.4101
-1.1859,2.4101
-1.1819,2.4101
-1.1779,2.4101
-1.1739,2.4101
-1.1699,2.4101
-1.1659,2.4101
-1.162,2.4101
-1.158,2.4101
-1.154,2.4101
-1.15,2.4101
-1.146,2.4101
-1.142,2.4101
-1.138,2.4101
-1.134,2.4101
-1.13,2.4101
-1.126,2.4101
-1.122,2.4101
-1.118,2.4101
-1.114,2.4101
-1.11,2.4101
-1.1061,2.4101
-1.1021,2.4101
-1.0981,2.4101
-1.0941,2.4101
-1.0901,2.4101
-1.0861,2.4101
-1.0821,2.4101
-1.0781,2.4101
-1.0741,2.4101
-1.0701,2.4101
-1.0661,2.4101
-1.0621,2.4101
-1.0581,2.4101
-1.0541,2.4101
-1.0502,2.4101
-1.0462,2.4101
-1.0422,2.4101
-1.0382,2.4101
-1.0342,2.4101
-1.0302,2.4101
-1.0262,2.4101
-1.0222,2.4101
-1.0182,2.4101
-1.0142,2.4101
-1.0102,2.4101
-1.0062,2.4101
-1.0022,2.4101
-0.99824,2.4101
-0.99425,2.4101
-0.99026,2.4101
-0.98626,2.4101
-0.98227,2.4101
-0.97828,2.4101
-0.97429,2.4101
-0.97029,2.4101
-0.9663,2.4101
-0.96231,2.4101
-0.95831,2.4101
-0.95432,2.4101
-0.95033,2.4101
-0.94634,2.4101
-0.94234,2.4101
-0.93835,2.4101
-0.93436,2.4101
-0.93036,2.4101
-0.92637,2.4101
-0.92238,2.4101
-0.91838,2.4101
-0.91439,2.4101
-0.9104,2.4101
-0.90641,2.4101
-0.90241,2.4101
-0.89842,2.4101
-0.89443,2.4101
-0.89043,2.4101
-0.88644,2.4101
-0.88245,2.4101
-0.87845,2.4101
-0.87446,2.4101
-0.87047,2.4101
-0.86648,2.4101
-0.86248,2.4101
-0.85849,2.4101
-0.8545,2.4101
-0.8505,2.4101
-0.84651,2.4101
-0.84252,2.4101
-0.83852,2.4101
-0.83453,2.4101
-0.83054,2.4101
-0.82655,2.4101
-0.82255,2.4101
-0.81856,2.4101
-0.81457,2.4101
-0.81057,2.4101
-0.80658,2.4101
-0.80259,2.4101
-0.7986,2.4101
-0.7946,2.4101
-0.79061,2.4101
-0.78662,2.4101
-0.78262,2.4101
-0.77863,2.4101
-0.77464,2.4101
-0.77064,2.4101
-0.76665,2.4101
-0.76266,2.4101
-0.75867,2.4101
-0.75467,2.4101
-0.75068,2.4101
-0.74669,2.4101
-0.74269,2.4101
-0.7387,2.4101
-0.73471,2.4101
-0.73071,2.4101
-0.72672,2.4101
-0.72273,2.4101
-0.71874,2.4101
-0.71474,2.4101
-0.71075,2.4101
-0.70676,2.4101
-0.70276,2.4101
-0.69877,2.4101
-0.69478,2.4101
-0.69078,2.4101
-0.68679,2.4101
-0.6828,2.4101
-0.67881,2.4101
-0.67481,2.4101
-0.67082,2.4101
-0.66683,2.4101
-0.66283,2.4101
-0.65884,2.4101
-0.65485,2.4101
-0.65085,2.4101
-0.64686,2.4101
-0.64287,2.4101
-0.63888,2.4101
-0.63488,2.4101
-0.63089,2.4101
-0.6269,2.4101
-0.6229,2.4101
-0.61891,2.4101
-0.61492,2.4101
-0.61093,2.4101
-0.60693,2.4101
-0.60294,2.4101
-0.59895,2.4101
-0.59495,2.4101
-0.59096,2.4101
-0.58697,2.4101
-0.58297,2.4101
-0.57898,2.4101
-0.57499,2.4101
-0.571,2.4101
-0.567,2.4101
-0.56301,2.4101
-0.55902,2.4101
-0.55502,2.4101
-0.55103,2.4101
-0.54704,2.4101
-0.54304,2.4101
-0.53905,2.4101
-0.53506,2.4101
-0.53107,2.4101
-0.52707,2.4101
-0.52308,2.4101
-0.51909,2.4101
-0.51509,2.4101
-0.5111,2.4101
-0.50711,2.4101
-0.50311,2.4101
-0.49912,2.4101
-0.49513,2.4101
-0.49114,2.4101
-0.48714,2.4101
-0.48315,2.4101
-0.47916,2.4101
-0.47516,2.4101
-0.47117,2.4101
-0.46718,2.4101
-0.46319,2.4101
-0.45919,2.4101
-0.4552,2.4101
-0.45121,2.4101
-0.44721,2.4101
-0.44322,2.4101
-0.43923,2.4101
-0.43523,2.4101
-0.43124,2.4101
-0.42725,2.4101
-0.42326,2.4101
-0.41926,2.4101
-0.41527,2.4101
-0.41128,2.4101
-0.40728,2.4101
-0.40329,2.4101
-0.3993,2.4101
-0.3953,2.4101
-0.39131,2.4101
-0.38732,2.4101
-0.38333,2.4101
-0.37933,2.4101
-0.37534,2.4101
-0.37135,2.4101
-0.36735,2.4101
-0.36336,2.4101
-0.35937,2.4101
-0.35537,2.4101
-0.35138,2.4101
-0.34739,2.4101
-0.3434,2.4101
-0.3394,2.4101
-0.33541,2.4101
-0.33142,2.4101
-0.32742,2.4101
-0.32343,2.4101
-0.31944,2.4101
-0.31545,2.4101
-0.31145,2.4101
-0.30746,2.4101
-0.30347,2.4101
-0.29947,2.4101
-0.29548,2.4101
-0.29149,2.4101
-0.28749,2.4101
-0.2835,2.4101
-0.27951,2.4101
-0.27552,2.4101
-0.27152,2.4101
-0.26753,2.4101
-0.26354,2.4101
-0.25954,2.4101
-0.25555,2.4101
-0.25156,2.4101
-0.24756,2.4101
-0.24357,2.4101
-0.23958,2.4101
-0.23559,2.4101
-0.23159,2.4101
-0.2276,2.4101
-0.22361,2.4101
-0.21961,2.4101
-0.21562,2.4101
-0.21163,2.4101
-0.20763,2.4101
-0.20364,2.4101
-0.19965,2.4101
-0.19566,2.4101
-0.19166,2.4101
-0.18767,2.4101
-0.18368,2.4101
-0.17968,2.4101
-0.17569,2.4101
-0.1717,2.4101
-0.1677,2.4101
-0.16371,2.4101
-0.15972,2.4101
-0.15573,2.4101
-0.15173,2.4101
-0.14774,2.4101
-0.14375,2.4101
-0.13975,2.4101
-0.13576,2.4101
-0.13177,2.4101
-0.12778,2.4101
-0.12378,2.4101
-0.11979,2.4101
-0.1158,2.4101
-0.1118,2.4101
-0.10781,2.4101
-0.10382,2.4101
-0.099824,2.4101
-0.095831,2.4101
-0.091838,2.4101
-0.087845,2.4101
-0.083852,2.4101
-0.07986,2.4101
-0.075867,2.4101
-0.071874,2.4101
-0.067881,2.4101
-0.063888,2.4101
-0.059895,2.4101
-0.055902,2.4101
-0.051909,2.4101
-0.047916,2.4101
-0.043923,2.4101
-0.03993,2.4101
-0.035937,2.4101
-0.031944,2.4101
-0.027951,2.4101
-0.023958,2.4101
-0.019965,2.4101
-0.015972,2.4101
-0.011979,2.4101
-0.007986,2.4101
-0.003993,2.4101
0,2.4101
0.003993,2.4101
0.007986,2.4101
0.011979,2.4101
0.015972,2.4101
0.019965,2.4101
0.023958,2.4101
0.027951,2.4101
0.031944,2.4101
0.035937,2.4101
0.03993,2.4101
0.043923,2.4101
0.047916,2.4101
0.051909,2.4101
0.055902,2.4101
0.059895,2.4101
0.063888,2.4101
0.067881,2.4101
0.071874,2.4101
0.075867,2.4101
0.07986,2.4101
0.083852,2.4101
0.087845,2.4101
0.091838,2.4101
0.095831,2.4101
0.099824,2.4101
0.10382,2.4101
0.10781,2.4101
0.1118,2.4101
0.1158,2.4101
0.11979,2.4101
0.12378,2.4101
0.12778,2.4101
0.13177,2.4101
0.13576,2.4101
0.13975,2.4101
0.14375,2.4101
0.14774,2.4101
0.15173,2.4101
0.15573,2.4101
0.15972,2.4101
0.16371,2.4101
0.1677,2.4101
0.1717,2.4101
0.17569,2.4101
0.17968,2.4101
0.18368,2.4101
0.18767,2.4101
0.19166,2.4101
0.19566,2.4101
0.19965,2.4101
0.20364,2.4101
0.20763,2.4101
0.21163,2.4101
0.21562,2.4101
0.21961,2.4101
0.22361,2.4101
0.2276,2.4101
0.23159,2.4101
0.23559,2.4101
0.23958,2.4101
0.24357,2.4101
0.24756,2.4101
0.25156,2.4101
0.25555,2.4101
0.25954,2.4101
0.26354,2.4101
0.26753,2.4101
0.27152,2.4101
0.27552,2.4101
0.27951,2.4101
0.2835,2.4101
0.28749,2.4101
0.29149,2.4101
0.29548,2.4101
0.29947,2.4101
0.30347,2.4101
0.30746,2.4101
0.31145,2.4101
0.31545,2.4101
0.31944,2.4101
0.32343,2.4101
0.32742,2.4101
0.33142,2.4101
0.33541,2.4101
0.3394,2.4101
0.3434,2.4101
0.34739,2.4101
0.35138,2.4101
0.35537,2.4101
0.35937,2.4101
0.36336,2.4101
0.36735,2.4101
0.37135,2.4101
0.37534,2.4101
0.37933,2.4101
0.38333,2.4101
0.38732,2.4101
0.39131,2.4101
0.3953,2.4101
0.3993,2.4101
0.40329,2.4101
0.40728,2.4101
0.41128,2.4101
0.41527,2.4101
0.41926,2.4101
0.42326,2.4101
0.42725,2.4101
0.43124,2.4101
0.43523,2.4101
0.43923,2.4101
0.44322,2.4101
0.44721,2.4101
0.45121,2.4101
0.4552,2.4101
0.45919,2.4101
0.46319,2.4101
0.46718,2.4101
0.47117,2.4101
0.47516,2.4101
0.47916,2.4101
0.48315,2.4101
0.48714,2.4101
0.49114,2.4101
0.49513,2.4101
0.49912,2.4101
0.50311,2.4101
0.50711,2.4101
0.5111,2.4101
0.51509,2.4101
0.51909,2.4101
0.52308,2.4101
0.52707,2.4101
0.53107,2.4101
0.53506,2.4101
0.53905,2.4101
0.54304,2.4101
0.54704,2.4101
0.55103,2.4101
0.55502,2.4101
0.55902,2.4101
0.56301,2.4101
0.567,2.4101
0.571,2.4101
0.57499,2.4101
0.57898,2.4101
0.58297,2.4101
0.58697,2.4101
0.59096,2.4101
0.59495,2.4101
0.59895,2.4101
0.60294,2.4101
0.60693,2.4101
0.61093,2.4101
0.61492,2.4101
0.61891,2.4101
0.6229,2.4101
0.6269,2.4101
0.63089,2.4101
0.63488,2.4101
0.63888,2.4101
0.64287,2.4101
0.64686,2.4101
0.65085,2.4101
0.65485,2.4101
0.65884,2.4101
0.66283,2.4101
0.66683,2.4101
0.67082,2.4101
0.67481,2.4101
0.67881,2.4101
0.6828,2.4101
0.68679,2.4101
0.69078,2.4101
0.69478,2.4101
0.69877,2.4101
0.70276,2.4101
0.70676,2.4101
0.71075,2.4101
0.71474,2.4101
0.71874,2.4101
0.72273,2.4101
0.72672,2.4101
0.73071,2.4101
0.73471,2.4101
0.7387,2.4101
0.74269,2.4101
0.74669,2.4101
0.75068,2.4101
0.75467,2.4101
0.75867,2.4101
0.76266,2.4101
0.76665,2.4101
0.77064,2.4101
0.77464,2.4101
0.77863,2.4101
0.78262,2.4101
0.78662,2.4101
0.79061,2.4101
0.7946,2.4101
0.7986,2.4101
0.80259,2.4101
0.80658,2.4101
0.81057,2.4101
0.81457,2.4101
0.81856,2.4101
0.82255,2.4101
0.82655,2.4101
0.83054,2.4101
0.83453,2.4101
0.83852,2.4101
0.84252,2.4101
0.84651,2.4101
0.8505,2.4101
0.8545,2.4101
0.85849,2.4101
0.86248,2.4101
0.86648,2.4101
0.87047,2.4101
0.87446,2.4101
0.87845,2.4101
0.88245,2.4101
0.88644,2.4101
0.89043,2.4101
0.89443,2.4101
0.89842,2.4101
0.90241,2.4101
0.90641,2.4101
0.9104,2.4101
0.91439,2.4101
0.91838,2.4101
0.92238,2.4101
0.92637,2.4101
0.93036,2.4101
0.93436,2.4101
0.93835,2.4101
0.94234,2.4101
0.94634,2.4101
0.95033,2.4101
0.95432,2.4101
0.95831,2.4101
0.96231,2.4101
0.9663,2.4101
0.97029,2.4101
0.97429,2.4101
0.97828,2.4101
0.98227,2.4101
0.98626,2.4101
0.99026,2.4101
0.99425,2.4101
0.99824,2.4101
1.0022,2.4101
1.0062,2.4101
1.0102,2.4101
1.0142,2.4101
1.0182,2.4101
1.0222,2.4101
1.0262,2.4101
1.0302,2.4101
1.0342,2.4101
1.0382,2.4101
1.0422,2.4101
1.0462,2.4101
1.0502,2.4101
1.0541,2.4101
1.0581,2.4101
1.0621,2.4101
1.0661,2.4101
1.0701,2.4101
1.0741,2.4101
1.0781,2.4101
1.0821,2.4101
1.0861,2.4101
1.0901,2.4101
1.0941,2.4101
1.0981,2.4101
1.1021,2.4101
1.1061,2.4101
1.11,2.4101
1.114,2.4101
1.118,2.4101
1.122,2.4101
1.126,2.4101
1.13,2.4101
1.134,2.4101
1.138,2.4101
1.142,2.4101
1.146,2.4101
1.15,2.4101
1.154,2.4101
1.158,2.4101
1.162,2.4101
1.1659,2.4101
1.1699,2.4101
1.1739,2.4101
1.1779,2.4101
1.1819,2.4101
1.1859,2.4101
1.1899,2.4101
1.1939,2.4101
1.1979,2.4101
1.2019,2.4101
1.2059,2.4101
1.2099,2.4101
1.2139,2.4101
1.2179,2.4101
1.2219,2.4101
1.2258,2.4101
1.2298,2.4101
1.2338,2.4101
1.2378,2.4101
1.2418,2.4101
1.2458,2.4101
1.2498,2.4101
1.2538,2.4101
1.2578,2.4101
1.2618,2.4101
1.2658,2.4101
1.2698,2.4101
1.2738,2.4101
1.2778,2.4101
1.2817,2.4101
1.2857,2.4101
1.2897,2.4101
1.2937,2.4101
1.2977,2.4101
1.3017,2.4101
1.3057,2.4101
1.3097,2.4101
1.3137,2.4101
1.3177,2.4101
1.3217,2.4101
1.3257,2.4101
1.3297,2.4101
1.3337,2.4101
1.3376,2.4101
1.3416,2.4101
1.3456,2.4101
1.3496,2.4101
1.3536,2.4101
1.3576,2.4101
1.3616,2.4101
1.3656,2.4101
1.3696,2.4101
1.3736,2.4101
1.3776,2.4101
1.3816,2.4101
1.3856,2.4101
1.3896,2.4101
1.3935,2.4101
1.3975,2.4101
1.4015,2.4101
1.4055,2.4101
1.4095,2.4101
1.4135,2.4101
1.4175,2.4101
1.4215,2.4101
1.4255,2.4101
1.4295,2.4101
1.4335,2.4101
1.4375,2.4101
1.4415,2.4101
1.4455,2.4101
1.4495,2.4101
1.4534,2.4101
1.4574,2.4101
1.4614,2.4101
1.4654,2.4101
1.4694,2.4101
1.4734,2.4101
1.4774,2.4101
1.4814,2.4101
1.4854,2.4101
1.4894,2.4101
1.4934,2.4101
1.4974,2.4101
1.5014,2.4101
1.5054,2.4101
1.5093,2.4101
1.5133,2.4101
1.5173,2.4101
1.5213,2.4101
1.5253,2.4101
1.5293,2.4101
1.5333,2.4101
1.5373,2.4101
1.5413,2.4101
1.5453,2.4101
1.5493,2.4101
1.5533,2.4101
1.5573,2.4101
1.5613,2.4101
1.5652,2.4101
1.5692,2.4101
1.5732,2.4101
1.5772,2.4101
1.5812,2.4101
1.5852,2.4101
1.5892,2.4101
1.5932,2.4101
1.5972,2.4101
1.6012,2.4101
1.6052,2.4101
1.6092,2.4101
1.6132,2.4101
1.6172,2.4101
1.6211,2.4101
1.6251,2.4101
1.6291,2.4101
1.6331,2.4101
1.6371,2.4101
1.6411,2.4101
1.6451,2.4101
1.6491,2.4101
1.6531,2.4101
1.6571,2.4101
1.6611,2.4101
1.6651,2.4101
1.6691,2.4101
1.6731,2.4101
1.677,2.4101
1.681,2.4101
1.685,2.4101
1.689,2.4101
1.693,2.4101
1.697,2.4101
1.701,2.4101
1.705,2.4101
1.709,2.4101
1.713,2.4101
1.717,2.4101
1.721,2.4101
1.725,2.4101
1.729,2.4101
1.733,2.4101
1.7369,2.4101
1.7409,2.4101
1.7449,2.4101
1.7489,2.4101
1.7529,2.4101
1.7569,2.4101
1.7609,2.4101
1.7649,2.4101
1.7689,2.4101
1.7729,2.4101
1.7769,2.4101
1.7809,2.4101
1.7849,2.4101
1.7889,2.4101
1.7928,2.4101
1.7968,2.4101
1.8008,2.4101
1.8048,2.4101
1.8088,2.4101
1.8128,2.4101
1.8168,2.4101
1.8208,2.4101
1.8248,2.4101
1.8288,2.4101
1.8328,2.4101
1.8368,2.4101
1.8408,2.4101
1.8448,2.4101
1.8487,2.4101
1.8527,2.4101
1.8567,2.4101
1.8607,2.4101
1.8647,2.4101
1.8687,2.4101
1.8727,2.4101
1.8767,2.4101
1.8807,2.4101
1.8847,2.4101
1.8887,2.4101
1.8927,2.4101
1.8967,2.4101
1.9007,2.4101
1.9046,2.4101
1.9086,2.4101
1.9126,2.4101
1.9166,2.4101
1.9206,2.4101
1.9246,2.4101
1.9286,2.4101
1.9326,2.4101
1.9366,2.4101
1.9406,2.4101
1.9446,2.4101
1.9486,2.4101
1.9526,2.4101
1.9566,2.4101
1.9606,2.4101
1.9645,2.4101
1.9685,2.4101
1.9725,2.4101
1.9765,2.4101
1.9805,2.4101
1.9845,2.4101
1.9885,2.4101
1.9925,2.4101
1.9965,2.4101
2.0005,2.4101
2.0045,2.4101
2.0085,2.4101
2.0125,2.4101
2.0165,2.4101
2.0204,2.4101
2.0244,2.4101
2.0284,2.4101
2.0324,2.4101
2.0364,2.4101
2.0404,2.4101
2.0444,2.4101
2.0498,2.4171
2.0607,2.431
2.3265,2.7718
2.7963,3.374
8.778,11.043
14.814,18.781
17.89,22.724
19.708,25.055
20.064,25.714
9.5122,27.914
-17.467,32.547
-23.997,33.663
-24.049,33.663
-24.1,33.663
-24.152,33.663
-24.204,33.663
-24.255,33.663
-24.307,33.663
-24.358,33.663
-24.41,33.663
-24.462,33.663
-24.513,33.663
-24.565,33.663
-24.616,33.663
-24.668,33.663
-24.72,33.663
-24.771,33.663
-24.823,33.663
-24.875,33.663
-24.926,33.663
-24.978,33.663
-25.029,33.663
-25.081,33.663
-25.133,33.663
-25.184,33.663
-25.236,33.663
-25.287,33.663
-25.339,33.663
-25.391,33.663
-25.442,33.663
-25.494,33.663
-25.545,33.663
-25.597,33.663
-25.649,33.663
-25.7,33.663
-25.752,33.663
-25.803,33.663
-25.855,33.663
-25.907,33.663
-25.958,33.663
-26.01,33.663
-26.061,33.663
-26.113,33.663
-26.165,33.663
-26.216,33.663
-26.268,33.663
-26.32,33.663
-26.371,33.663
-25.502,32.547
-12.825,16.264
-2.7808,3.3611
-2.0567,2.431
-2.0458,2.4171
-2.0404,2.4101
