-14.359,26.444
-14.363,26.441
-14.384,26.425
-14.627,26.245
-15.244,25.786
-17.309,24.251
-17.801,23.886
-17.871,23.833
-17.901,23.811
-17.907,23.807
-17.896,23.788
-17.777,23.575
-17.708,23.451
-17.635,23.321
-16.855,21.922
-16.186,20.723
-15.739,19.922
-15.639,19.742
3.4027,-0.95716
3.4464,-0.96845
3.6662,-1.0253
3.8885,-1.0828
3.9781,-1.1059
10.358,-2.0377
48.104,-7.5204
92.741,-12.871
45.505,4.4688
-6.4567,23.543
-11.766,25.492
-14.068,26.337
-14.275,26.413
-14.359,26.444
