-12.326,6.1123
-12.278,6.0873
-11.941,5.9134
-9.9801,4.9009
-6.4953,3.1016
-5.8163,2.751
-5.7927,2.7388
-5.7476,2.7689
13.081,15.33
19.221,19.426
30.798,27.149
30.773,27.186
30.674,27.337
30.4,27.754
30.325,27.869
30.3,27.907
28.244,28.131
26.246,28.349
22.445,28.729
-0.85205,30.406
-9.3904,30.996
-12.867,31.052
-13.324,30.777
-13.075,10.957
-12.878,9.6849
-12.685,8.4334
-12.331,6.1436
-12.326,6.1123
