1,1,479.50000,110.00000,41.00000,100.00000,2.97492
1,2,938.12659,413.83783,26.58154,64.83310,2.62463
1,3,807.75000,391.00000,20.50000,50.00000,2.26158
1,4,207.75000,411.00000,20.50000,50.00000,2.01493
1,5,199.75000,411.00000,20.50000,50.00000,1.97929
1,6,120.42105,279.57895,69.05263,168.42105,1.97247
1,7,383.57895,240.84210,34.52631,84.21054,1.70426
1,8,72.12183,329.51352,53.24136,129.85693,1.69658
1,9,7.50000,350.00000,41.00000,100.00000,1.46484
1,10,274.83154,631.63635,22.37286,54.56793,1.46326
1,11,838.55420,380.91565,31.61450,77.10846,1.08832
1,12,86.60426,285.81818,44.69045,109.00110,0.96993
2,1,479.50000,110.00000,41.00000,100.00000,3.09743
2,2,938.12659,413.83783,26.58154,64.83310,2.62463
2,3,383.57895,240.84210,34.52631,84.21054,2.05339
2,4,72.12183,329.51352,53.24136,129.85693,2.00133
2,5,195.75000,411.00000,20.50000,50.00000,1.81563
2,6,807.75000,391.00000,20.50000,50.00000,1.78964
2,7,120.42105,279.57895,69.05263,168.42105,1.40391
2,8,274.83154,631.63635,22.37286,54.56793,1.36776
2,9,7.50000,350.00000,41.00000,100.00000,1.26537
2,10,203.75000,407.00000,20.50000,50.00000,1.11799
2,11,834.94739,375.57895,34.52631,84.21051,1.05521
2,12,211.75000,411.00000,20.50000,50.00000,1.04007
2,13,815.50000,366.00000,41.00000,100.00000,0.91115
3,1,940.54755,417.28793,24.36060,59.41605,3.18132
3,2,479.50000,110.00000,41.00000,100.00000,2.49207
3,3,382.07230,239.03615,31.61444,77.10844,2.47397
3,4,120.42105,279.57895,69.05263,168.42105,1.51600
3,5,801.26318,362.10526,34.52631,84.21054,1.27732
3,6,365.58701,345.95667,24.36060,59.41605,1.26446
3,7,67.18232,313.41177,57.94413,141.32715,1.24773
3,8,-0.77576,306.58066,63.55819,155.01996,1.20149
3,9,696.67468,300.72290,31.61450,77.10843,1.15714
3,10,187.78947,279.57895,69.05263,168.42105,0.98550
3,11,951.75000,335.00000,20.50000,50.00000,0.98466
4,1,938.12659,413.83783,26.58154,64.83310,2.37024
4,2,479.50000,110.00000,41.00000,100.00000,2.18820
4,3,123.34545,281.80646,63.55819,155.01999,2.17224
4,4,739.75000,579.00000,20.50000,50.00000,2.14498
4,5,807.57355,391.63635,22.37286,54.56793,1.82024
4,6,275.75000,635.00000,20.50000,50.00000,1.69668
4,7,431.75000,263.00000,20.50000,50.00000,1.67528
4,8,67.18232,313.41177,57.94413,141.32715,1.48683
4,9,-0.77576,318.96774,63.55819,155.01999,1.23180
4,10,696.67468,300.72290,31.61450,77.10843,0.99575
4,11,383.57895,227.36842,34.52631,84.21053,0.93615
5,1,938.12659,413.83783,26.58154,64.83310,2.37024
5,2,123.34545,281.80646,63.55819,155.01999,2.25026
5,3,479.50000,110.00000,41.00000,100.00000,2.19022
5,4,275.75000,635.00000,20.50000,50.00000,1.77130
5,5,67.18232,313.41177,57.94413,141.32715,1.59496
5,6,807.75000,395.00000,20.50000,50.00000,1.58379
5,7,431.75000,263.00000,20.50000,50.00000,1.41981
5,8,-0.77576,318.96774,63.55819,155.01999,1.23016
5,9,551.75000,275.00000,20.50000,50.00000,1.22234
5,10,735.75000,579.00000,20.50000,50.00000,1.13365
5,11,696.67468,300.72290,31.61450,77.10843,1.12107
5,12,383.57895,240.84210,34.52631,84.21054,0.93933
6,1,123.34545,281.80646,63.55819,155.01999,2.53472
6,2,938.12659,413.83783,26.58154,64.83310,2.37024
6,3,807.57355,391.63635,22.37286,54.56793,2.19733
6,4,431.75000,263.00000,20.50000,50.00000,2.10347
6,5,479.50000,110.00000,41.00000,100.00000,2.09408
6,6,275.75000,635.00000,20.50000,50.00000,1.77845
6,7,67.18232,313.41177,57.94413,141.32715,1.60351
6,8,-0.77576,318.96774,63.55819,155.01999,1.26652
6,9,803.75000,591.00000,20.50000,50.00000,1.16467
6,10,731.75000,579.00000,20.50000,50.00000,1.07722
6,11,693.47369,294.73685,34.52631,84.21051,1.04863
6,12,383.57895,240.84210,34.52631,84.21054,0.99123
7,1,807.57355,391.63635,22.37286,54.56793,2.64389
7,2,123.34545,281.80646,63.55819,155.01999,2.53706
7,3,938.12659,413.83783,26.58154,64.83310,2.42566
7,4,479.50000,110.00000,41.00000,100.00000,2.07166
7,5,431.75000,263.00000,20.50000,50.00000,2.04198
7,6,275.75000,635.00000,20.50000,50.00000,1.77845
7,7,731.75000,579.00000,20.50000,50.00000,1.72717
7,8,67.18232,313.41177,57.94413,141.32715,1.49135
7,9,795.75000,595.00000,20.50000,50.00000,1.44433
7,10,-0.77576,318.96774,63.55819,155.01999,1.21082
7,11,693.47369,294.73685,34.52631,84.21051,1.14631
8,1,727.75000,579.00000,20.50000,50.00000,2.46074
8,2,938.12659,413.83783,26.58154,64.83310,2.42566
8,3,479.50000,110.00000,41.00000,100.00000,2.29438
8,4,123.34545,281.80646,63.55819,155.01999,2.20107
8,5,807.57355,391.63635,22.37286,54.56793,1.80278
8,6,275.75000,635.00000,20.50000,50.00000,1.69049
8,7,431.75000,263.00000,20.50000,50.00000,1.66733
8,8,795.75000,599.00000,20.50000,50.00000,1.64267
8,9,67.18232,313.41177,57.94413,141.32715,1.37224
8,10,-0.77576,318.96774,63.55819,155.01999,1.24082
8,11,693.47369,294.73685,34.52631,84.21051,1.09666
8,12,383.57895,234.10527,34.52631,84.21053,0.93254
9,1,791.75000,599.00000,20.50000,50.00000,3.19932
9,2,938.12659,413.83783,26.58154,64.83310,2.42566
9,3,123.34545,281.80646,63.55819,155.01999,2.30006
9,4,807.57355,391.63635,22.37286,54.56793,2.12606
9,5,479.50000,110.00000,41.00000,100.00000,2.01933
9,6,275.75000,635.00000,20.50000,50.00000,1.69049
9,7,431.75000,263.00000,20.50000,50.00000,1.49549
9,8,67.18232,313.41177,57.94413,141.32715,1.42756
9,9,798.84009,592.36365,22.37286,54.56793,1.37433
9,10,-0.77576,318.96774,63.55819,155.01999,1.29769
9,11,723.75000,579.00000,20.50000,50.00000,1.19846
9,12,693.47369,294.73685,34.52631,84.21051,1.08570
9,13,383.57895,234.10527,34.52631,84.21053,0.98684
9,14,785.73987,583.63635,22.37286,54.56793,0.94923
10,1,791.75000,599.00000,20.50000,50.00000,3.81577
10,2,123.34545,281.80646,63.55819,155.01999,2.38211
10,3,938.12659,413.83783,26.58154,64.83310,2.35661
10,4,479.50000,110.00000,41.00000,100.00000,2.06564
10,5,431.75000,263.00000,20.50000,50.00000,1.89760
10,6,275.75000,635.00000,20.50000,50.00000,1.67843
10,7,807.75000,391.00000,20.50000,50.00000,1.60073
10,8,67.18232,313.41177,57.94413,141.32715,1.45327
10,9,693.47369,294.73685,34.52631,84.21051,1.26892
10,10,-0.77576,318.96774,63.55819,155.01999,1.24500
10,11,87.75000,479.00000,20.50000,50.00000,1.12716
10,12,783.75000,583.00000,20.50000,50.00000,1.12171
10,13,798.84009,592.36365,22.37286,54.56793,1.03812
10,14,383.57895,234.10527,34.52631,84.21053,0.93341
11,1,787.76709,579.89191,26.58154,64.83307,3.41758
11,2,123.34545,281.80646,63.55819,155.01999,2.35702
11,3,938.12659,413.83783,26.58154,64.83310,2.35661
11,4,479.50000,110.00000,41.00000,100.00000,2.10712
11,5,431.75000,263.00000,20.50000,50.00000,1.72790
11,6,275.75000,635.00000,20.50000,50.00000,1.68984
11,7,67.18232,313.41177,57.94413,141.32715,1.47454
11,8,-0.77576,318.96774,63.55819,155.01999,1.24762
11,9,696.67468,300.72290,31.61450,77.10843,1.07714
11,10,383.57895,234.10527,34.52631,84.21053,1.01179
11,11,148.16969,294.19354,63.55820,155.01999,0.93581
12,1,787.76709,579.89191,26.58154,64.83307,3.30462
12,2,938.12659,413.83783,26.58154,64.83310,2.35661
12,3,123.34545,281.80646,63.55819,155.01999,2.27666
12,4,431.75000,263.00000,20.50000,50.00000,2.16382
12,5,479.50000,110.00000,41.00000,100.00000,1.98678
12,6,275.75000,635.00000,20.50000,50.00000,1.70973
12,7,-0.77576,318.96774,63.55819,155.01999,1.28228
12,8,73.69697,294.19354,63.55819,155.01999,1.20641
12,9,383.57895,240.84210,34.52631,84.21054,1.04051
12,10,148.16969,294.19354,63.55820,155.01999,0.99456
12,11,693.47369,294.73685,34.52631,84.21051,0.91939
12,12,794.52631,368.84210,34.52631,84.21054,0.90706
13,1,783.74011,583.72754,24.36060,59.41608,3.06783
13,2,938.12659,413.83783,26.58154,64.83310,2.35661
13,3,427.75000,263.00000,20.50000,50.00000,2.14894
13,4,123.34545,281.80646,63.55819,155.01999,2.12122
13,5,479.50000,110.00000,41.00000,100.00000,2.01438
13,6,275.75000,635.00000,20.50000,50.00000,1.70973
13,7,73.69697,294.19354,63.55819,155.01999,1.33845
13,8,791.50000,358.00000,41.00000,100.00000,1.30214
13,9,-0.77576,318.96774,63.55819,155.01999,1.18292
13,10,383.57895,234.10527,34.52631,84.21053,0.96355
13,11,696.67468,300.72290,31.61450,77.10843,0.95152
14,1,940.54755,417.28793,24.36060,59.41605,3.18132
14,2,479.50000,110.00000,41.00000,100.00000,2.42983
14,3,382.07230,239.03615,31.61444,77.10844,2.40232
14,4,120.42105,279.57895,69.05263,168.42105,1.51600
14,5,801.26318,362.10526,34.52631,84.21054,1.27732
14,6,67.18232,313.41177,57.94413,141.32715,1.24773
14,7,-0.77576,306.58066,63.55819,155.01996,1.20149
14,8,365.58701,345.95667,24.36060,59.41605,1.05250
14,9,951.75000,335.00000,20.50000,50.00000,0.98466
15,1,782.58228,579.89191,26.58160,64.83307,3.62676
15,2,938.12659,413.83783,26.58154,64.83310,2.35661
15,3,479.50000,110.00000,41.00000,100.00000,2.11101
15,4,123.34545,281.80646,63.55819,155.01999,1.83454
15,5,275.75000,635.00000,20.50000,50.00000,1.67728
15,6,73.69697,294.19354,63.55819,155.01999,1.43774
15,7,427.75000,263.00000,20.50000,50.00000,1.34590
15,8,775.75000,603.00000,20.50000,50.00000,1.16238
15,9,383.57895,234.10527,34.52631,84.21053,1.12706
15,10,-0.77576,318.96774,63.55819,155.01999,1.09964
15,11,696.67468,300.72290,31.61450,77.10843,0.91673
16,1,778.22589,574.58826,28.92578,70.55060,3.69071
16,2,938.12659,413.83783,26.58154,64.83310,2.35661
16,3,427.75000,263.00000,20.50000,50.00000,2.30007
16,4,479.50000,110.00000,41.00000,100.00000,2.11101
16,5,771.75000,599.00000,20.50000,50.00000,2.09544
16,6,123.34545,281.80646,63.55819,155.01999,2.01563
16,7,275.75000,635.00000,20.50000,50.00000,1.62915
16,8,73.69697,294.19354,63.55819,155.01999,1.34428
16,9,383.57895,234.10527,34.52631,84.21053,1.24179
16,10,-0.77576,318.96774,63.55819,155.01999,1.18783
16,11,148.16969,294.19354,63.55820,155.01999,1.04646
16,12,696.67468,300.72290,31.61450,77.10843,1.02225
17,1,427.75000,263.00000,20.50000,50.00000,2.42188
17,2,770.69879,572.14459,31.61444,77.10840,2.42009
17,3,938.12659,413.83783,26.58154,64.83310,2.35661
17,4,123.34545,281.80646,63.55819,155.01999,2.10591
17,5,479.50000,110.00000,41.00000,100.00000,2.10411
17,6,275.75000,635.00000,20.50000,50.00000,1.62915
17,7,-0.77576,318.96774,63.55819,155.01999,1.31173
17,8,67.18232,313.41177,57.94413,141.32715,1.26558
17,9,148.16969,294.19354,63.55820,155.01999,1.02205
17,10,383.57895,234.10527,34.52631,84.21053,1.00754
17,11,696.67468,300.72290,31.61450,77.10843,0.96203
17,12,794.52631,368.84210,34.52631,84.21054,0.96042
18,1,768.27295,596.72729,22.37280,54.56793,2.82614
18,2,938.12659,413.83783,26.58154,64.83310,2.35661
18,3,123.34545,281.80646,63.55819,155.01999,2.27469
18,4,479.50000,110.00000,41.00000,100.00000,2.09297
18,5,275.75000,635.00000,20.50000,50.00000,1.73429
18,6,777.39746,579.89191,26.58160,64.83307,1.49249
18,7,427.75000,259.00000,20.50000,50.00000,1.41801
18,8,75.60930,341.06833,48.85042,119.14734,1.36369
18,9,791.50000,358.00000,41.00000,100.00000,1.18056
18,10,383.57895,240.84210,34.52631,84.21054,1.17294
18,11,148.16969,294.19354,63.55820,155.01999,1.15534
18,12,-0.77576,318.96774,63.55819,155.01999,1.02033
19,1,767.75000,599.00000,20.50000,50.00000,2.67037
19,2,938.12659,413.83783,26.58154,64.83310,2.35661
19,3,123.34545,281.80646,63.55819,155.01999,2.23913
19,4,479.50000,110.00000,41.00000,100.00000,2.10104
19,5,275.75000,635.00000,20.50000,50.00000,1.76956
19,6,791.50000,358.00000,41.00000,100.00000,1.55563
19,7,72.12183,329.51352,53.24136,129.85693,1.37025
19,8,383.57895,240.84210,34.52631,84.21054,1.31415
19,9,427.75000,259.00000,20.50000,50.00000,1.27485
19,10,-0.77576,318.96774,63.55819,155.01999,1.02671
19,11,782.58228,579.89191,26.58160,64.83307,0.94809
20,1,767.75000,595.00000,20.50000,50.00000,3.13860
20,2,123.34545,281.80646,63.55819,155.01999,2.36791
20,3,938.12659,413.83783,26.58154,64.83310,2.35661
20,4,479.50000,110.00000,41.00000,100.00000,2.09655
20,5,275.75000,635.00000,20.50000,50.00000,1.87395
20,6,791.50000,358.00000,41.00000,100.00000,1.50069
20,7,75.60930,341.06833,48.85042,119.14734,1.37938
20,8,383.57895,240.84210,34.52631,84.21054,1.24238
20,9,427.75000,259.00000,20.50000,50.00000,1.06801
20,10,-0.77576,318.96774,63.55819,155.01999,0.97151
21,1,759.75000,595.00000,20.50000,50.00000,2.47134
21,2,123.34545,281.80646,63.55819,155.01999,2.40858
21,3,938.12659,413.83783,26.58154,64.83310,2.35661
21,4,479.50000,110.00000,41.00000,100.00000,2.11646
21,5,274.83154,631.63635,22.37286,54.56793,1.54018
21,6,75.60930,341.06833,48.85042,119.14734,1.35062
21,7,189.25714,274.28571,74.97144,182.85715,1.33153
21,8,-0.77576,318.96774,63.55819,155.01999,1.16503
21,9,148.16969,294.19354,63.55820,155.01999,1.04214
