37,1,7.12911,319.13513,53.16315,129.66623,0.52250
38,1,7.12911,319.13513,53.16315,129.66623,0.60224
39,1,7.12911,319.13513,53.16315,129.66623,0.56720
40,1,7.12911,319.13513,53.16315,129.66623,0.53265
41,1,7.12911,319.13513,53.16315,129.66623,0.55452
43,1,79.71645,329.51352,53.16315,129.66620,0.50893
43,2,235.00000,316.00000,82.00000,200.00000,0.50098
44,1,79.71645,329.51352,53.16315,129.66620,0.50893
45,1,79.71645,329.51352,53.16315,129.66620,0.50893
46,1,7.12911,319.13513,53.16315,129.66623,0.71532
48,1,7.12911,319.13513,53.16315,129.66623,0.68236
48,2,79.71645,329.51352,53.16315,129.66620,0.50009
51,1,235.00000,316.00000,82.00000,200.00000,0.65276
52,1,235.00000,316.00000,82.00000,200.00000,0.79967
52,2,79.71645,329.51352,53.16315,129.66620,0.52864
53,1,235.00000,316.00000,82.00000,200.00000,0.67864
54,1,235.00000,316.00000,82.00000,200.00000,0.57349
55,1,235.00000,316.00000,82.00000,200.00000,0.55650
120,1,79.71645,329.51352,53.16315,129.66620,0.59967
122,1,79.71645,329.51352,53.16315,129.66620,0.56712
173,1,79.71645,329.51352,53.16315,129.66620,2.02442
174,1,79.71645,329.51352,53.16315,129.66620,1.53047
175,1,79.71645,329.51352,53.16315,129.66620,1.58730
176,1,79.71645,329.51352,53.16315,129.66620,1.06634
177,1,79.71645,329.51352,53.16315,129.66620,0.96331
178,1,79.71645,329.51352,53.16315,129.66620,0.74977
179,1,79.71645,329.51352,53.16315,129.66620,0.55005
181,1,79.71645,329.51352,53.16315,129.66620,0.55634
182,1,79.71645,329.51352,53.16315,129.66620,0.66903
183,1,79.71645,329.51352,53.16315,129.66620,0.82142
184,1,79.71645,329.51352,53.16315,129.66620,0.82966
185,1,79.71645,329.51352,53.16315,129.66620,0.76739
186,1,79.71645,329.51352,53.16315,129.66620,0.56203
187,1,79.71645,329.51352,53.16315,129.66620,0.73888
188,1,79.71645,329.51352,53.16315,129.66620,0.61751
190,1,79.71645,329.51352,53.16315,129.66620,0.58751
195,1,79.71645,329.51352,53.16315,129.66620,0.58482
197,1,79.71645,329.51352,53.16315,129.66620,0.61159
199,1,79.71645,329.51352,53.16315,129.66620,0.54356
201,1,79.71645,329.51352,53.16315,129.66620,0.51969
203,1,79.71645,329.51352,53.16315,129.66620,0.96883
204,1,79.71645,329.51352,53.16315,129.66620,0.77808
207,1,79.71645,329.51352,53.16315,129.66620,0.53296
271,1,133.50000,326.00000,41.00000,100.00000,0.64011
272,1,133.50000,326.00000,41.00000,100.00000,0.57140
279,1,485.50000,110.00000,41.00000,100.00000,0.75325
281,1,485.50000,110.00000,41.00000,100.00000,0.76549
282,1,485.50000,110.00000,41.00000,100.00000,0.61865
283,1,485.50000,110.00000,41.00000,100.00000,0.61865
284,1,485.50000,110.00000,41.00000,100.00000,0.61865
284,2,133.50000,326.00000,41.00000,100.00000,0.53031
285,1,133.50000,326.00000,41.00000,100.00000,0.59960
286,1,133.50000,326.00000,41.00000,100.00000,0.89729
287,1,133.50000,326.00000,41.00000,100.00000,1.10726
288,1,133.50000,326.00000,41.00000,100.00000,0.90997
289,1,133.50000,326.00000,41.00000,100.00000,0.75969
290,1,133.50000,326.00000,41.00000,100.00000,0.73238
293,1,133.50000,326.00000,41.00000,100.00000,0.53678
297,1,637.50000,494.00000,41.00000,100.00000,1.12595
299,1,637.50000,494.00000,41.00000,100.00000,1.00390
300,1,133.50000,326.00000,41.00000,100.00000,0.52630
